frame_number,landmark,x,y,z,stride_length,cadence,knee_angle
11.0,pose_24,0.9217101335525512,0.5073360800743103,0.09419946372509,0.1292390639019534,0.678,31.128059857032163
11.0,pose_25,0.8691819310188293,0.6243869662284851,-0.1000563278794288,0.13407171983944619,0.678,31.482756888570194
11.0,pose_26,0.9172198176383972,0.6274901628494263,0.1415868997573852,0.13475409463852714,0.678,28.669068881196306
11.0,pose_27,0.8607771992683411,0.7533185482025146,-0.0642620027065277,0.01720295795689897,0.678,3.5110363252806978
11.0,pose_28,0.9379733204841614,0.744218111038208,0.2056380063295364,0.023718605981784047,0.678,4.711265661387977
11.0,pose_29,0.8656166195869446,0.7698267698287964,-0.0642818063497543,0.08138350136282711,0.678,4.88007128957763
11.0,pose_30,0.9492985010147096,0.7648752927780151,0.2083936184644699,0.06400706716460362,0.678,6.136771702849933
11.0,pose_31,0.8141733407974243,0.7733711004257202,-0.1272445023059845,0.5019201990882182,0.678,67.37457644025066
11.0,pose_32,0.8984710574150085,0.7702652812004089,0.1698653995990753,0.5534017568894821,0.678,148.93840097360854
12.0,pose_0,0.8771766424179077,0.2827877104282379,-0.0419074781239032,0.025934853518159037,0.678,116.74119754235169
12.0,pose_1,0.8827567100524902,0.2674294114112854,-0.0607048757374286,0.004488070247073576,0.678,179.12350522776796
12.0,pose_2,0.884734034538269,0.2666403949260711,-0.0607427284121513,0.03143364105348634,0.678,77.42417129230158
12.0,pose_3,0.8869322538375854,0.2657846808433532,-0.0607545748353004,0.031788797592181936,0.678,82.4009925907963
12.0,pose_4,0.8804534077644348,0.2678349912166595,-0.0296248402446508,0.0014083012473968494,0.678,172.16346372130153
12.0,pose_5,0.8807794451713562,0.2673290967941284,-0.0296051707118749,0.07728960923489722,0.678,100.06019493454026
12.0,pose_6,0.8812884092330933,0.2667011320590973,-0.0296460147947073,0.06342690477959641,0.678,10.812270621551516
12.0,pose_7,0.8990222811698914,0.2685878574848175,-0.104700431227684,0.05731388155169914,0.678,17.65369639245217
12.0,pose_8,0.892795741558075,0.2689847946166992,0.0326864682137966,0.05540005884734302,0.678,19.102945358776054
12.0,pose_9,0.8838661313056946,0.2933803796768188,-0.0552989840507507,0.12043907858473582,0.678,17.176900569714654
12.0,pose_10,0.8808802366256714,0.2940021455287933,-0.0152856009081006,0.14666749866156772,0.678,19.34111785351834
12.0,pose_11,0.919736385345459,0.329317957162857,-0.1645115613937378,0.10385318885974364,0.678,16.3813159229128
12.0,pose_12,0.9071488380432128,0.3407114744186401,0.1212411522865295,0.08939863516400655,0.678,14.079688564686158
12.0,pose_13,0.9326300621032716,0.4229026734828949,-0.2076524794101715,0.0823192262539591,0.678,12.79540165121509
12.0,pose_14,0.8954370617866516,0.4230087101459503,0.1541366726160049,0.09230263280278327,0.678,12.329615394979971
12.0,pose_15,0.950754463672638,0.5031411647796631,-0.2045306861400604,0.0338006182258208,0.678,3.8801569670299703
12.0,pose_16,0.8460525274276733,0.4696956574916839,0.0916765034198761,0.017594225788443617,0.678,2.920328076992957
12.0,pose_17,0.9508411288261414,0.5273886322975159,-0.2280792444944381,0.007294828269461024,0.678,1.1757056066849951
12.0,pose_18,0.834425151348114,0.4828925132751465,0.0921280607581138,0.0332255961453567,0.678,2.4871731485122837
12.0,pose_19,0.9447668194770812,0.5275917649269104,-0.2321135997772216,0.028514387460192615,0.678,2.62485832822352
12.0,pose_20,0.8320648074150085,0.4822982847690582,0.0589917376637458,0.017708175506508026,0.678,2.13382511109673
12.0,pose_21,0.9478225708007812,0.5201218128204346,-0.2047652453184127,0.11962355593544285,0.678,1.4796534102434309
12.0,pose_22,0.8370177149772644,0.479229062795639,0.0757138207554817,0.08168099508494013,0.678,25.440461619306916
12.0,pose_23,0.9071645736694336,0.5075151324272156,-0.0929717123508453,0.12728701578635523,0.678,30.687728000584112
12.0,pose_24,0.9120510816574096,0.5064778327941895,0.0930136293172836,0.12781902721757352,0.678,28.976488268146483
12.0,pose_25,0.8613011240959167,0.6240833401679993,-0.1155633330345153,0.13823609508903537,0.678,28.205307890420915
12.0,pose_26,0.9092801809310912,0.6245676279067993,0.1418483108282089,0.1368383930257616,0.678,24.73147555451281
12.0,pose_27,0.8249882459640503,0.7570264339447021,-0.1047593206167221,0.026754929657809085,0.678,4.569315489895991
12.0,pose_28,0.9389015436172484,0.7441656589508057,0.2013767212629318,0.024010070146010084,0.678,4.093483902908959
12.0,pose_29,0.8235710263252258,0.7836100459098816,-0.1074294000864029,0.08566144873449914,0.678,5.2466437542488435
12.0,pose_30,0.9501503705978394,0.7653617858886719,0.2021962106227874,0.0684196838445234,0.678,4.866466608675975
12.0,pose_31,0.7763508558273315,0.7550919055938721,-0.1729645431041717,0.495134992282084,0.678,64.87933583710767
12.0,pose_32,0.8973285555839539,0.7680214643478394,0.1587907373905182,0.5495750105556237,0.678,144.40453757395835
13.0,pose_0,0.8613755106925964,0.2836117148399353,-0.0479209572076797,0.027360461481422738,0.678,112.4263810660128
13.0,pose_1,0.8672387003898621,0.2687535285949707,-0.0689345821738243,0.0048879711757478465,0.678,179.52909591351943
13.0,pose_2,0.8694440126419067,0.2680630981922149,-0.0689384415745735,0.031212746994930846,0.678,76.6848193561412
13.0,pose_3,0.8719090223312378,0.2673111855983734,-0.068933218717575,0.03162612294824487,0.678,81.94272617406607
13.0,pose_4,0.8647225499153137,0.2689930200576782,-0.0380988791584968,0.0013893162232674998,0.678,169.4431962919131
13.0,pose_5,0.8650261759757996,0.2684687077999115,-0.0380868539214134,0.0790412621917284,0.678,102.1234223106484
13.0,pose_6,0.8655136227607727,0.267852634191513,-0.0381615161895751,0.06211067327969253,0.678,11.121002714467963
13.0,pose_7,0.8845918774604797,0.2709969580173492,-0.1146264672279357,0.05866661081446859,0.678,17.580070475047968
13.0,pose_8,0.877062976360321,0.2711488604545593,0.0227768383920192,0.053542553356880414,0.678,18.840005727002012
13.0,pose_9,0.8681402206420898,0.2944982349872589,-0.0634522140026092,0.12256930220577583,0.678,18.098944962182458
13.0,pose_10,0.8649569749832153,0.294959157705307,-0.0236270353198051,0.14856021007743794,0.678,19.951098982670008
13.0,pose_11,0.9066786766052246,0.3330504298210144,-0.1732326745986938,0.10346290428501782,0.678,16.463057658474142
13.0,pose_12,0.8874297142028809,0.3451950848102569,0.1143637746572494,0.08460282488202973,0.678,13.582154449921772
13.0,pose_13,0.9270218014717102,0.4261359870433807,-0.2135539948940277,0.08074453312959597,0.678,12.807291316816345
13.0,pose_14,0.8718899488449097,0.4240918755531311,0.140659213066101,0.09051610315614426,0.678,12.302436259466653
13.0,pose_15,0.9495049715042114,0.5033090710639954,-0.2059053480625152,0.03406548774830546,0.678,4.086842726993464
13.0,pose_16,0.8256112337112427,0.4647124707698822,0.074316069483757,0.018596392214128923,0.678,3.164659489864437
13.0,pose_17,0.949754238128662,0.5281370282173157,-0.2292284667491912,0.008836726425444657,0.678,1.5197126961703293
13.0,pose_18,0.8145312070846558,0.4786433577537536,0.06893190741539,0.029183490185787444,0.678,2.6957285461726124
13.0,pose_19,0.942033588886261,0.5292257070541382,-0.2333870828151703,0.028201914469352708,0.678,2.5685390804136614
13.0,pose_20,0.8117917776107788,0.4783625304698944,0.0398786328732967,0.019216263926925707,0.678,2.471977010148101
13.0,pose_21,0.942593276500702,0.5218382477760315,-0.206175684928894,0.12563925554724842,0.678,4.049750089333393
13.0,pose_22,0.8164353370666504,0.4740369915962219,0.0580167658627033,0.09060768040543417,0.678,29.3965024555061
13.0,pose_23,0.8923916816711426,0.5129455924034119,-0.0913456231355667,0.12461248139051352,0.678,33.430233132427325
13.0,pose_24,0.8916938900947571,0.5118827223777771,0.0913874506950378,0.12573619982138665,0.678,30.46381754162649
13.0,pose_25,0.843342125415802,0.6273738741874695,-0.0966916382312774,0.1366125279859804,0.678,28.93470171111666
13.0,pose_26,0.9008682370185852,0.6261274814605713,0.1430939137935638,0.13775069805107337,0.678,25.559001666264834
13.0,pose_27,0.8003749847412109,0.7566325664520264,-0.0862514227628707,0.02512430267555203,0.678,4.501034673070806
13.0,pose_28,0.9389055967330932,0.7452324628829956,0.2009075582027435,0.023088782436090232,0.678,4.003763364825668
13.0,pose_29,0.7986046075820923,0.7808839082717896,-0.0799293369054794,0.07507065615098489,0.678,6.080361761723943
13.0,pose_30,0.9500120282173156,0.7652643322944641,0.2038167268037796,0.06255750698397364,0.678,4.989714373535429
13.0,pose_31,0.7571935653686523,0.7449051737785339,-0.1311763823032379,0.4694933204090534,0.678,59.01623618643284
13.0,pose_32,0.8974671363830566,0.7667097449302673,0.1698993742465973,0.5658574453645168,0.678,147.64444465928946
14.0,pose_0,0.8470970392227173,0.2867760062217712,-0.0815879851579666,0.02635274392163201,0.678,112.81935585649894
14.0,pose_1,0.8527175188064575,0.2724062502384186,-0.1018655523657798,0.004353343204417732,0.678,179.58016722573754
14.0,pose_2,0.8546989560127258,0.2718066573143005,-0.1019004583358764,0.03173431313535117,0.678,77.75240120975002
14.0,pose_3,0.8568866848945618,0.2711548209190368,-0.1019253507256507,0.032066507548079916,0.678,83.52608357275834
14.0,pose_4,0.8504855036735535,0.2723477184772491,-0.0704517588019371,0.0016532710668359474,0.678,171.33533601144134
14.0,pose_5,0.8508536219596863,0.2717242538928985,-0.0704366415739059,0.07604036906867437,0.678,96.93707862056739
14.0,pose_6,0.8514407277107239,0.2709983289241791,-0.0704514533281326,0.0665956031024463,0.678,11.384008506200816
14.0,pose_7,0.8688607215881348,0.2747979164123535,-0.1442501544952392,0.057943615922488076,0.678,16.900991552680708
14.0,pose_8,0.8634400367736816,0.274511307477951,-0.0050400635227561,0.05479657430077004,0.678,18.23410359452427
14.0,pose_9,0.8531820178031921,0.2976241111755371,-0.093352161347866,0.11139676031682218,0.678,19.028130766007063
14.0,pose_10,0.8502184748649597,0.2977624237537384,-0.0528651662170887,0.15702163791123203,0.678,22.001916637920182
14.0,pose_11,0.8858448266983032,0.3386848270893097,-0.1916191279888153,0.0975396982725912,0.678,17.01662961895391
14.0,pose_12,0.8782112002372742,0.3486982583999634,0.0930037572979927,0.08293788168464115,0.678,14.161442127566538
14.0,pose_13,0.9016553163528442,0.4311121702194214,-0.2184744328260421,0.07741843117556946,0.678,13.208729560937185
14.0,pose_14,0.8633451461791992,0.4264688193798065,0.1176904439926147,0.09109576676736385,0.678,10.76512283558792
14.0,pose_15,0.8827528953552246,0.5033367872238159,-0.1979825645685196,0.034776914199873527,0.678,4.359128985549027
14.0,pose_16,0.8258694410324097,0.4657009840011596,0.0445136204361915,0.022670401840937843,0.678,4.267406956574264
14.0,pose_17,0.8822612762451172,0.5276010632514954,-0.2228911370038986,0.008975409913759412,0.678,1.901186816882848
14.0,pose_18,0.8145473599433899,0.4829952418804168,0.0352041497826576,0.03338182910700394,0.678,5.929321611059454
14.0,pose_19,0.8735707402229309,0.528929591178894,-0.224698781967163,0.02917580529455871,0.678,2.7612906004526248
14.0,pose_20,0.7944592237472534,0.4820420444011688,0.0085601126775145,0.03092525245443258,0.678,6.992559569847194
14.0,pose_21,0.8750872611999512,0.521311342716217,-0.1965760141611099,0.1058887032768281,0.678,13.535945243700183
14.0,pose_22,0.8173109889030457,0.4791467487812042,0.0291946791112422,0.09618389217868674,0.678,31.40903926629074
14.0,pose_23,0.86988365650177,0.5280426144599915,-0.0910296738147735,0.13515125925301766,0.678,43.59459955783993
14.0,pose_24,0.874897301197052,0.525077760219574,0.0910453051328659,0.14173932011957655,0.678,36.95587880476218
14.0,pose_25,0.8207009434700012,0.641882598400116,-0.0372953116893768,0.13768540154519202,0.678,34.438004346197815
14.0,pose_26,0.8909247517585754,0.6280777454376221,0.1870877891778946,0.15885988193211747,0.678,32.009132594253664
14.0,pose_27,0.7876220345497131,0.7579076290130615,0.0290465895086526,0.02706555489326516,0.678,5.233915599146188
14.0,pose_28,0.9375049471855164,0.7443955540657043,0.284744918346405,0.025360099656807293,0.678,4.281520123419839
14.0,pose_29,0.7891863584518433,0.7847338318824768,0.0322795435786247,0.08527340093652946,0.678,6.346536690720329
14.0,pose_30,0.9499611854553224,0.764744758605957,0.293340653181076,0.05543913884303872,0.678,5.321730006295186
14.0,pose_31,0.7446020841598511,0.7475555539131165,-0.0301830135285854,0.4711206077914391,0.678,52.11652756268431
14.0,pose_32,0.8990291357040405,0.7661431431770325,0.2714895904064178,0.6153661564777039,0.678,153.70199364760867
15.0,pose_0,0.8318355679512024,0.2868862152099609,-0.0763209238648414,0.022730028039099265,0.678,118.30746260664148
15.0,pose_1,0.8385032415390015,0.272562175989151,-0.090987928211689,0.004755059607772888,0.678,179.35036329831274
15.0,pose_2,0.8407230377197266,0.2720313370227813,-0.0910518318414688,0.02889213754678017,0.678,74.25731114401447
15.0,pose_3,0.8431259989738464,0.2714532911777496,-0.0910931900143623,0.029410902563266148,0.678,83.97405295651393
15.0,pose_4,0.8356496095657349,0.2725212872028351,-0.062612846493721,0.0012683946684792474,0.678,167.43370018347684
15.0,pose_5,0.8358768224716187,0.2720065116882324,-0.0625950396060943,0.06030249409109555,0.678,93.81127536360873
15.0,pose_6,0.8362976908683777,0.2714327871799469,-0.0625497326254844,0.0735530620353558,0.678,15.398652415836688
15.0,pose_7,0.855208694934845,0.2758241593837738,-0.1195871010422706,0.046609736131660494,0.678,16.21352976908473
15.0,pose_8,0.8473447561264038,0.2755160331726074,0.0100542781874537,0.06063876989006977,0.678,17.46868019984259
15.0,pose_9,0.8383855819702148,0.298069566488266,-0.0822428613901138,0.09683582947844865,0.678,22.926712263226186
15.0,pose_10,0.8347879648208618,0.2980411946773529,-0.0448274537920951,0.1510373128190499,0.678,25.69196348452399
15.0,pose_11,0.8748544454574585,0.3400092720985412,-0.1615414172410965,0.10111527855614293,0.678,18.899512432573086
15.0,pose_12,0.854223906993866,0.3520665168762207,0.0948714315891265,0.08368710475630008,0.678,15.009665834220904
15.0,pose_13,0.9010533094406128,0.4331285655498504,-0.1909814625978469,0.0708399866187846,0.678,12.42964087334663
15.0,pose_14,0.83583003282547,0.4285597801208496,0.1234017238020896,0.09682137606991265,0.678,13.918905604184717
15.0,pose_15,0.9089980125427246,0.5034816861152649,-0.1886100023984909,0.03718259635254932,0.678,6.098940543760575
15.0,pose_16,0.7936431169509888,0.4684942066669464,0.0459428019821643,0.02483211258022027,0.678,4.726829075993208
15.0,pose_17,0.9021273851394652,0.5317631363868713,-0.2117508649826049,0.009126814374180125,0.678,1.0977777312326162
15.0,pose_18,0.780495285987854,0.4858610928058624,0.0340197309851646,0.029278814256355996,0.678,3.637963968343478
15.0,pose_19,0.9006226658821106,0.53496253490448,-0.2201650440692901,0.038126283307332684,0.678,1.5424399002934992
15.0,pose_20,0.7767969369888306,0.484790951013565,0.0049951556138694,0.025193061646902812,0.678,3.8786426171425172
15.0,pose_21,0.8775784373283386,0.5273505449295044,-0.1907603740692138,0.10265040710946229,0.678,11.596405979215529
15.0,pose_22,0.7828237414360046,0.4819173514842987,0.0292873438447713,0.10418447116395455,0.678,35.112197728067045
15.0,pose_23,0.8557291030883789,0.5312480330467224,-0.0905380100011825,0.13111648468832085,0.678,41.36202605166862
15.0,pose_24,0.8528639674186707,0.5287699103355408,0.0905540436506271,0.1488214154204017,0.678,35.02246557848949
15.0,pose_25,0.8103561401367188,0.6476448178291321,-0.0507307834923267,0.1233601822841345,0.678,25.861390910660703
15.0,pose_26,0.8755664825439453,0.6302547454833984,0.197011724114418,0.16837420394888977,0.678,24.723905944187745
15.0,pose_27,0.7830519080162048,0.7665984630584717,-0.0327796339988708,0.027944536415465134,0.678,4.234815586759864
15.0,pose_28,0.9337419271469116,0.7392829060554504,0.3113723397254944,0.023766769865133174,0.678,2.8723737663246083
15.0,pose_29,0.7902035713195801,0.7935611605644226,-0.0344420932233333,0.10259298757104886,0.678,4.154897315762623
15.0,pose_30,0.9499183893203736,0.7534452080726624,0.3215020298957824,0.05492723754206192,0.678,4.50361755018669
15.0,pose_31,0.7373541593551636,0.7707452774047852,-0.1193637996912002,0.49269573433337244,0.678,52.4519728879377
15.0,pose_32,0.9015954732894896,0.7658039331436157,0.2984985709190368,0.6340349320168158,0.678,153.50606819315504
16.0,pose_0,0.8134088516235352,0.2860031127929687,-0.0747565776109695,0.022892612809264877,0.678,114.18798844374618
16.0,pose_1,0.8194896578788757,0.2720013260841369,-0.0906259790062904,0.004114581625114024,0.678,179.192035370844
16.0,pose_2,0.8214144706726074,0.2716358006000519,-0.0906802117824554,0.029427254424868408,0.678,77.94969959361977
16.0,pose_3,0.8235346078872681,0.2712530195713043,-0.0907165259122848,0.029680764790974992,0.678,80.46172830444986
16.0,pose_4,0.8178619146347046,0.2720814049243927,-0.0614715814590454,0.0017681623783555804,0.678,179.85703780707254
16.0,pose_5,0.8185790777206421,0.2717486321926117,-0.0614565722644329,0.061468522734638174,0.678,102.58127208311694
16.0,pose_6,0.8194646835327148,0.2713354229927063,-0.0614393167197704,0.07216806161944597,0.678,15.186471226080085
16.0,pose_7,0.8372166752815247,0.2753821909427643,-0.1199186667799949,0.04679408163765754,0.678,16.868267406747783
16.0,pose_8,0.8323450088500977,0.2752717733383178,0.0094608347862958,0.06071566952203478,0.678,17.809021741032016
16.0,pose_9,0.8195043802261353,0.2979350090026855,-0.0829412266612052,0.10487642036498543,0.678,21.981851689356436
16.0,pose_10,0.8171559572219849,0.2979966700077057,-0.044754147529602,0.15279777982484596,0.678,25.091135254086126
