frame_number,landmark,x,y,z
9.0,pose_31,0.8961130380630493,0.7665749788284302,-0.07198963314294815
9.0,pose_32,0.9003421664237976,0.7547757029533386,0.1344660371541977
10.0,pose_0,0.9039449691772461,0.2834610044956207,-0.06100666522979736
10.0,pose_1,0.9088895916938782,0.26863354444503784,-0.07922831922769547
10.0,pose_2,0.9106281399726868,0.26795127987861633,-0.07923628389835358
10.0,pose_3,0.9124519228935242,0.267191618680954,-0.07923686504364014
10.0,pose_4,0.9071475267410278,0.2686796486377716,-0.048736851662397385
10.0,pose_5,0.9076083302497864,0.2680385708808899,-0.04871899634599686
10.0,pose_6,0.9081344604492188,0.26727721095085144,-0.048794277012348175
10.0,pose_7,0.9256317019462585,0.2691025137901306,-0.12088580429553986
10.0,pose_8,0.919745922088623,0.2692350745201111,0.014532293193042278
10.0,pose_9,0.9105652570724487,0.29410943388938904,-0.07345565408468246
10.0,pose_10,0.9077551960945129,0.2945447862148285,-0.03418236970901489
10.0,pose_11,0.9490377306938171,0.329988569021225,-0.18864724040031433
10.0,pose_12,0.9321931600570679,0.33765724301338196,0.10875020921230316
10.0,pose_13,0.9580948948860168,0.42215240001678467,-0.23329541087150574
10.0,pose_14,0.9278834462165833,0.42551979422569275,0.1616058647632599
10.0,pose_15,0.9539738893508911,0.5086255669593811,-0.23368367552757263
10.0,pose_16,0.8934437036514282,0.4858492314815521,0.10049589723348618
10.0,pose_17,0.9564955830574036,0.5300683975219727,-0.2603767514228821
10.0,pose_18,0.885506808757782,0.5008084774017334,0.09947682917118073
10.0,pose_19,0.9475148320198059,0.5300063490867615,-0.26174426078796387
10.0,pose_20,0.8763937950134277,0.5008929967880249,0.06737828999757767
10.0,pose_21,0.9445069432258606,0.522324800491333,-0.232631653547287
10.0,pose_22,0.8817461729049683,0.4961429834365845,0.08444086462259293
10.0,pose_23,0.9343598484992981,0.5111090540885925,-0.09408657252788544
10.0,pose_24,0.9297206997871399,0.5073735117912292,0.09412915259599686
10.0,pose_25,0.8911344408988953,0.6244609355926514,-0.08051924407482147
10.0,pose_26,0.9224110841751099,0.6246964335441589,0.1231304407119751
10.0,pose_27,0.9037599563598633,0.7521392107009888,-0.02315501496195793
10.0,pose_28,0.9380062222480774,0.7392097115516663,0.1809048056602478
10.0,pose_29,0.9134076237678528,0.7680678963661194,-0.021115276962518692
10.0,pose_30,0.945570170879364,0.7596719861030579,0.18318815529346466
10.0,pose_31,0.8613443374633789,0.7741556763648987,-0.08005277812480927
10.0,pose_32,0.900530993938446,0.76714688539505,0.1423095315694809
11.0,pose_0,0.8914681673049927,0.2827419936656952,-0.05741757154464722
11.0,pose_1,0.8964004516601562,0.26733964681625366,-0.07515227794647217
11.0,pose_2,0.8981847763061523,0.2665986716747284,-0.07515057176351547
11.0,pose_3,0.900175929069519,0.26580947637557983,-0.07515119016170502
11.0,pose_4,0.8944085240364075,0.267727255821228,-0.04518507048487663
11.0,pose_5,0.8947006464004517,0.26723864674568176,-0.045163594186306
11.0,pose_6,0.8951261639595032,0.2666274607181549,-0.045243967324495316
11.0,pose_7,0.9122044444084167,0.2686086595058441,-0.11315840482711792
11.0,pose_8,0.9062986373901367,0.2689617872238159,0.019302349537611008
11.0,pose_9,0.8979045748710632,0.2934006154537201,-0.06871895492076874
11.0,pose_10,0.8943797945976257,0.2940051853656769,-0.03023696504533291
11.0,pose_11,0.9350627660751343,0.32922157645225525,-0.17785291373729706
11.0,pose_12,0.9165140986442566,0.33881324529647827,0.11599890887737274
11.0,pose_13,0.9477769732475281,0.42211073637008667,-0.21717901527881622
11.0,pose_14,0.9079634547233582,0.42461249232292175,0.15943744778633118
11.0,pose_15,0.9560753703117371,0.5055559277534485,-0.2217750996351242
11.0,pose_16,0.8662327527999878,0.4781095087528229,0.09507200866937637
11.0,pose_17,0.9609338045120239,0.5285345911979675,-0.2475470006465912
11.0,pose_18,0.85572749376297,0.49285098910331726,0.09404116868972778
11.0,pose_19,0.9528085589408875,0.5292780995368958,-0.25674158334732056
11.0,pose_20,0.8524383306503296,0.49202221632003784,0.06261110305786133
11.0,pose_21,0.949632465839386,0.5214066505432129,-0.22332283854484558
11.0,pose_22,0.8569605946540833,0.48752692341804504,0.07921169698238373
11.0,pose_23,0.9223821759223938,0.5086988806724548,-0.09415408223867416
11.0,pose_24,0.9217101335525513,0.5073360800743103,0.09419946372509003
11.0,pose_25,0.8691819310188293,0.6243869662284851,-0.10005632787942886
11.0,pose_26,0.9172198176383972,0.6274901628494263,0.14158689975738525
11.0,pose_27,0.8607771992683411,0.7533185482025146,-0.06426200270652771
11.0,pose_28,0.9379733204841614,0.744218111038208,0.20563800632953644
11.0,pose_29,0.8656166195869446,0.7698267698287964,-0.06428180634975433
11.0,pose_30,0.9492985010147095,0.7648752927780151,0.2083936184644699
11.0,pose_31,0.8141733407974243,0.7733711004257202,-0.1272445023059845
11.0,pose_32,0.8984710574150085,0.7702652812004089,0.16986539959907532
12.0,pose_0,0.8771766424179077,0.2827877104282379,-0.041907478123903275
12.0,pose_1,0.8827567100524902,0.2674294114112854,-0.060704875737428665
12.0,pose_2,0.884734034538269,0.26664039492607117,-0.06074272841215134
12.0,pose_3,0.8869322538375854,0.26578468084335327,-0.060754574835300446
12.0,pose_4,0.8804534077644348,0.26783499121665955,-0.02962484024465084
12.0,pose_5,0.8807794451713562,0.2673290967941284,-0.029605170711874962
12.0,pose_6,0.8812884092330933,0.2667011320590973,-0.0296460147947073
12.0,pose_7,0.8990222811698914,0.2685878574848175,-0.10470043122768402
12.0,pose_8,0.892795741558075,0.2689847946166992,0.032686468213796616
12.0,pose_9,0.8838661313056946,0.29338037967681885,-0.05529898405075073
12.0,pose_10,0.8808802366256714,0.29400214552879333,-0.015285600908100605
12.0,pose_11,0.919736385345459,0.32931795716285706,-0.1645115613937378
12.0,pose_12,0.9071488380432129,0.34071147441864014,0.12124115228652954
12.0,pose_13,0.9326300621032715,0.4229026734828949,-0.2076524794101715
12.0,pose_14,0.8954370617866516,0.4230087101459503,0.15413667261600494
12.0,pose_15,0.9507544636726379,0.5031411647796631,-0.20453068614006042
12.0,pose_16,0.8460525274276733,0.46969565749168396,0.0916765034198761
12.0,pose_17,0.9508411288261414,0.5273886322975159,-0.22807924449443817
12.0,pose_18,0.834425151348114,0.4828925132751465,0.09212806075811386
12.0,pose_19,0.9447668194770813,0.5275917649269104,-0.23211359977722168
12.0,pose_20,0.8320648074150085,0.4822982847690582,0.05899173766374588
12.0,pose_21,0.9478225708007812,0.5201218128204346,-0.20476524531841278
12.0,pose_22,0.8370177149772644,0.47922906279563904,0.07571382075548172
12.0,pose_23,0.9071645736694336,0.5075151324272156,-0.09297171235084534
12.0,pose_24,0.9120510816574097,0.5064778327941895,0.09301362931728363
12.0,pose_25,0.8613011240959167,0.6240833401679993,-0.11556333303451538
12.0,pose_26,0.9092801809310913,0.6245676279067993,0.14184831082820892
12.0,pose_27,0.8249882459640503,0.7570264339447021,-0.1047593206167221
12.0,pose_28,0.9389015436172485,0.7441656589508057,0.20137672126293182
12.0,pose_29,0.8235710263252258,0.7836100459098816,-0.1074294000864029
12.0,pose_30,0.9501503705978394,0.7653617858886719,0.20219621062278748
12.0,pose_31,0.7763508558273315,0.7550919055938721,-0.17296454310417175
12.0,pose_32,0.8973285555839539,0.7680214643478394,0.1587907373905182
13.0,pose_0,0.8613755106925964,0.2836117148399353,-0.04792095720767975
13.0,pose_1,0.8672387003898621,0.2687535285949707,-0.06893458217382431
13.0,pose_2,0.8694440126419067,0.26806309819221497,-0.06893844157457352
13.0,pose_3,0.8719090223312378,0.2673111855983734,-0.06893321871757507
13.0,pose_4,0.8647225499153137,0.2689930200576782,-0.03809887915849686
13.0,pose_5,0.8650261759757996,0.2684687077999115,-0.03808685392141342
13.0,pose_6,0.8655136227607727,0.26785263419151306,-0.038161516189575195
13.0,pose_7,0.8845918774604797,0.27099695801734924,-0.11462646722793579
13.0,pose_8,0.877062976360321,0.2711488604545593,0.022776838392019272
13.0,pose_9,0.8681402206420898,0.2944982349872589,-0.06345221400260925
13.0,pose_10,0.8649569749832153,0.294959157705307,-0.023627035319805145
13.0,pose_11,0.9066786766052246,0.3330504298210144,-0.17323267459869385
13.0,pose_12,0.8874297142028809,0.34519508481025696,0.11436377465724945
13.0,pose_13,0.9270218014717102,0.42613598704338074,-0.2135539948940277
13.0,pose_14,0.8718899488449097,0.4240918755531311,0.14065921306610107
13.0,pose_15,0.9495049715042114,0.5033090710639954,-0.20590534806251526
13.0,pose_16,0.8256112337112427,0.4647124707698822,0.07431606948375702
13.0,pose_17,0.9497542381286621,0.5281370282173157,-0.22922846674919128
13.0,pose_18,0.8145312070846558,0.47864335775375366,0.06893190741539001
13.0,pose_19,0.942033588886261,0.5292257070541382,-0.2333870828151703
13.0,pose_20,0.8117917776107788,0.4783625304698944,0.03987863287329674
13.0,pose_21,0.9425932765007019,0.5218382477760315,-0.20617568492889404
13.0,pose_22,0.8164353370666504,0.4740369915962219,0.05801676586270332
13.0,pose_23,0.8923916816711426,0.5129455924034119,-0.09134562313556671
13.0,pose_24,0.8916938900947571,0.5118827223777771,0.09138745069503784
13.0,pose_25,0.843342125415802,0.6273738741874695,-0.09669163823127747
13.0,pose_26,0.9008682370185852,0.6261274814605713,0.14309391379356384
13.0,pose_27,0.8003749847412109,0.7566325664520264,-0.08625142276287079
13.0,pose_28,0.9389055967330933,0.7452324628829956,0.20090755820274353
13.0,pose_29,0.7986046075820923,0.7808839082717896,-0.07992933690547943
13.0,pose_30,0.9500120282173157,0.7652643322944641,0.2038167268037796
13.0,pose_31,0.7571935653686523,0.7449051737785339,-0.13117638230323792
13.0,pose_32,0.8974671363830566,0.7667097449302673,0.1698993742465973
14.0,pose_0,0.8470970392227173,0.28677600622177124,-0.08158798515796661
14.0,pose_1,0.8527175188064575,0.2724062502384186,-0.10186555236577988
14.0,pose_2,0.8546989560127258,0.27180665731430054,-0.10190045833587646
14.0,pose_3,0.8568866848945618,0.27115482091903687,-0.10192535072565079
14.0,pose_4,0.8504855036735535,0.27234771847724915,-0.0704517588019371
14.0,pose_5,0.8508536219596863,0.27172425389289856,-0.07043664157390594
14.0,pose_6,0.8514407277107239,0.2709983289241791,-0.07045145332813263
14.0,pose_7,0.8688607215881348,0.2747979164123535,-0.14425015449523926
14.0,pose_8,0.8634400367736816,0.27451130747795105,-0.0050400635227561
14.0,pose_9,0.8531820178031921,0.2976241111755371,-0.09335216134786606
14.0,pose_10,0.8502184748649597,0.2977624237537384,-0.0528651662170887
14.0,pose_11,0.8858448266983032,0.3386848270893097,-0.1916191279888153
14.0,pose_12,0.8782112002372742,0.3486982583999634,0.0930037572979927
14.0,pose_13,0.9016553163528442,0.4311121702194214,-0.21847443282604218
14.0,pose_14,0.8633451461791992,0.4264688193798065,0.11769044399261475
14.0,pose_15,0.8827528953552246,0.5033367872238159,-0.1979825645685196
14.0,pose_16,0.8258694410324097,0.46570098400115967,0.04451362043619156
14.0,pose_17,0.8822612762451172,0.5276010632514954,-0.22289113700389862
14.0,pose_18,0.8145473599433899,0.48299524188041687,0.03520414978265762
14.0,pose_19,0.8735707402229309,0.528929591178894,-0.22469878196716309
14.0,pose_20,0.7944592237472534,0.4820420444011688,0.008560112677514553
14.0,pose_21,0.8750872611999512,0.521311342716217,-0.19657601416110992
14.0,pose_22,0.8173109889030457,0.4791467487812042,0.029194679111242294
14.0,pose_23,0.86988365650177,0.5280426144599915,-0.09102967381477356
14.0,pose_24,0.874897301197052,0.525077760219574,0.0910453051328659
14.0,pose_25,0.8207009434700012,0.641882598400116,-0.03729531168937683
14.0,pose_26,0.8909247517585754,0.6280777454376221,0.1870877891778946
14.0,pose_27,0.7876220345497131,0.7579076290130615,0.029046589508652687
14.0,pose_28,0.9375049471855164,0.7443955540657043,0.28474491834640503
14.0,pose_29,0.7891863584518433,0.7847338318824768,0.032279543578624725
14.0,pose_30,0.9499611854553223,0.764744758605957,0.29334065318107605
14.0,pose_31,0.7446020841598511,0.7475555539131165,-0.030183013528585434
14.0,pose_32,0.8990291357040405,0.7661431431770325,0.27148959040641785
15.0,pose_0,0.8318355679512024,0.28688621520996094,-0.07632092386484146
15.0,pose_1,0.8385032415390015,0.272562175989151,-0.090987928211689
15.0,pose_2,0.8407230377197266,0.27203133702278137,-0.09105183184146881
15.0,pose_3,0.8431259989738464,0.27145329117774963,-0.09109319001436234
15.0,pose_4,0.8356496095657349,0.2725212872028351,-0.06261284649372101
15.0,pose_5,0.8358768224716187,0.2720065116882324,-0.06259503960609436
15.0,pose_6,0.8362976908683777,0.2714327871799469,-0.06254973262548447
15.0,pose_7,0.855208694934845,0.2758241593837738,-0.11958710104227066
15.0,pose_8,0.8473447561264038,0.2755160331726074,0.010054278187453747
15.0,pose_9,0.8383855819702148,0.298069566488266,-0.08224286139011383
15.0,pose_10,0.8347879648208618,0.2980411946773529,-0.044827453792095184
15.0,pose_11,0.8748544454574585,0.34000927209854126,-0.1615414172410965
15.0,pose_12,0.854223906993866,0.3520665168762207,0.09487143158912659
15.0,pose_13,0.9010533094406128,0.43312856554985046,-0.19098146259784698
15.0,pose_14,0.83583003282547,0.4285597801208496,0.12340172380208969
15.0,pose_15,0.9089980125427246,0.5034816861152649,-0.1886100023984909
15.0,pose_16,0.7936431169509888,0.4684942066669464,0.04594280198216438
15.0,pose_17,0.9021273851394653,0.5317631363868713,-0.21175086498260498
15.0,pose_18,0.780495285987854,0.4858610928058624,0.03401973098516464
15.0,pose_19,0.9006226658821106,0.53496253490448,-0.22016504406929016
15.0,pose_20,0.7767969369888306,0.48479095101356506,0.004995155613869429
15.0,pose_21,0.8775784373283386,0.5273505449295044,-0.19076037406921387
15.0,pose_22,0.7828237414360046,0.4819173514842987,0.029287343844771385
15.0,pose_23,0.8557291030883789,0.5312480330467224,-0.09053801000118256
15.0,pose_24,0.8528639674186707,0.5287699103355408,0.09055404365062714
15.0,pose_25,0.8103561401367188,0.6476448178291321,-0.050730783492326736
15.0,pose_26,0.8755664825439453,0.6302547454833984,0.19701172411441803
15.0,pose_27,0.7830519080162048,0.7665984630584717,-0.03277963399887085
15.0,pose_28,0.9337419271469116,0.7392829060554504,0.3113723397254944
15.0,pose_29,0.7902035713195801,0.7935611605644226,-0.03444209322333336
15.0,pose_30,0.9499183893203735,0.7534452080726624,0.32150202989578247
15.0,pose_31,0.7373541593551636,0.7707452774047852,-0.11936379969120026
15.0,pose_32,0.9015954732894897,0.7658039331436157,0.29849857091903687
16.0,pose_0,0.8134088516235352,0.28600311279296875,-0.07475657761096954
16.0,pose_1,0.8194896578788757,0.27200132608413696,-0.09062597900629044
16.0,pose_2,0.8214144706726074,0.2716358006000519,-0.09068021178245544
16.0,pose_3,0.8235346078872681,0.2712530195713043,-0.09071652591228485
16.0,pose_4,0.8178619146347046,0.2720814049243927,-0.06147158145904541
16.0,pose_5,0.8185790777206421,0.2717486321926117,-0.06145657226443291
16.0,pose_6,0.8194646835327148,0.2713354229927063,-0.06143931671977043
16.0,pose_7,0.8372166752815247,0.2753821909427643,-0.11991866677999496
16.0,pose_8,0.8323450088500977,0.27527177333831787,0.00946083478629589
16.0,pose_9,0.8195043802261353,0.29793500900268555,-0.08294122666120529
16.0,pose_10,0.8171559572219849,0.2979966700077057,-0.04475414752960205
16.0,pose_11,0.8540660738945007,0.3411354720592499,-0.1720382124185562
16.0,pose_12,0.8463423848152161,0.3531985878944397,0.09470216184854507
16.0,pose_13,0.8763301968574524,0.439046174287796,-0.20281676948070526
16.0,pose_14,0.8302849531173706,0.4328671991825104,0.12526768445968628
16.0,pose_15,0.8952784538269043,0.5067007541656494,-0.19516092538833618
16.0,pose_16,0.7858640551567078,0.4709428548812866,0.05098816752433777
16.0,pose_17,0.8971360325813293,0.5355532169342041,-0.21866977214813232
16.0,pose_18,0.7715936303138733,0.4867514669895172,0.04151007533073425
16.0,pose_19,0.8893085718154907,0.5371262431144714,-0.22375290095806122
16.0,pose_20,0.7704429626464844,0.4852745831012726,0.012625293806195259
16.0,pose_21,0.8851520419120789,0.5299952626228333,-0.1956772655248642
16.0,pose_22,0.7765057682991028,0.48173102736473083,0.034688498824834824
16.0,pose_23,0.8341439962387085,0.5368358492851257,-0.09021539241075516
16.0,pose_24,0.8387037515640259,0.5342831015586853,0.09020602703094482
16.0,pose_25,0.79380202293396,0.6498313546180725,-0.05889932066202164
16.0,pose_26,0.8546267747879028,0.6373147368431091,0.18667882680892944
16.0,pose_27,0.7810044884681702,0.7728039026260376,-0.015839774161577225
16.0,pose_28,0.9237650632858276,0.731874406337738,0.2911105155944824
16.0,pose_29,0.7891351580619812,0.7966512441635132,-0.016261115670204163
16.0,pose_30,0.9454601407051086,0.7352972030639648,0.3000137209892273
16.0,pose_31,0.7388108968734741,0.7835817933082581,-0.09848205000162125
16.0,pose_32,0.901624858379364,0.7681853771209717,0.2777870297431946
17.0,pose_0,0.800890326499939,0.2817923426628113,-0.07403157651424408
17.0,pose_1,0.808361828327179,0.26883459091186523,-0.09059669077396393
17.0,pose_2,0.8103008270263672,0.26877352595329285,-0.09064160287380219
17.0,pose_3,0.8123571276664734,0.2687596380710602,-0.09067261964082718
17.0,pose_4,0.8061468005180359,0.26878106594085693,-0.060799963772296906
17.0,pose_5,0.8065165281295776,0.2686539590358734,-0.06078566983342171
17.0,pose_6,0.8069804906845093,0.26847442984580994,-0.06078348308801651
17.0,pose_7,0.8235622644424438,0.2749071717262268,-0.12776148319244385
17.0,pose_8,0.8175538778305054,0.27393439412117004,0.00929205771535635
17.0,pose_9,0.8057087063789368,0.2947826087474823,-0.08462507277727127
17.0,pose_10,0.8029888868331909,0.29444342851638794,-0.04485030472278595
17.0,pose_11,0.8381067514419556,0.3403721749782562,-0.18610244989395142
17.0,pose_12,0.8278838992118835,0.3520456552505493,0.09686679393053055
17.0,pose_13,0.8607057332992554,0.43797141313552856,-0.21274109184741974
17.0,pose_14,0.8166990280151367,0.4341698884963989,0.13650402426719666
17.0,pose_15,0.8754269480705261,0.5138569474220276,-0.200238436460495
17.0,pose_16,0.7771742343902588,0.4712715446949005,0.07333340495824814
17.0,pose_17,0.8829037547111511,0.540213406085968,-0.21983079612255096
17.0,pose_18,0.766096293926239,0.4933185279369354,0.06677471101284027
17.0,pose_19,0.8764253854751587,0.5430148839950562,-0.22907046973705292
17.0,pose_20,0.7621397972106934,0.48648789525032043,0.036206647753715515
17.0,pose_21,0.871346116065979,0.5357663035392761,-0.20198261737823486
17.0,pose_22,0.7676162123680115,0.48282527923583984,0.0566609725356102
17.0,pose_23,0.8223413228988647,0.5346683263778687,-0.09438265860080719
17.0,pose_24,0.8224480748176575,0.5309423804283142,0.09429090470075607
17.0,pose_25,0.7884576320648193,0.648885190486908,-0.07638208568096161
17.0,pose_26,0.818652331829071,0.6357249021530151,0.1780838966369629
17.0,pose_27,0.7819164991378784,0.7706528306007385,-0.036650706082582474
17.0,pose_28,0.8963674306869507,0.7135122418403625,0.2735859453678131
17.0,pose_29,0.7930717468261719,0.7971090078353882,-0.03751623257994652
17.0,pose_30,0.9138294458389282,0.712277352809906,0.281554251909256
17.0,pose_31,0.7338607311248779,0.7882616519927979,-0.113839291036129
17.0,pose_32,0.8863512873649597,0.7645863890647888,0.2638874351978302
18.0,pose_0,0.7839784026145935,0.2744337022304535,-0.11245081573724747
18.0,pose_1,0.7922041416168213,0.26318269968032837,-0.13027644157409668
18.0,pose_2,0.7940574884414673,0.2634047865867615,-0.13030846416950226
18.0,pose_3,0.7959493398666382,0.2637207806110382,-0.13035868108272552
18.0,pose_4,0.7899296283721924,0.2628718912601471,-0.10001198202371597
18.0,pose_5,0.7902466654777527,0.2628564238548279,-0.10000625997781754
18.0,pose_6,0.7906102538108826,0.26282939314842224,-0.10005001723766327
18.0,pose_7,0.8065725564956665,0.27179840207099915,-0.1712745726108551
18.0,pose_8,0.8005796670913696,0.2694910764694214,-0.03580821678042412
18.0,pose_9,0.7882542014122009,0.28800472617149353,-0.12422356754541397
18.0,pose_10,0.785252571105957,0.2875862717628479,-0.08503954112529755
18.0,pose_11,0.8238811492919922,0.33813366293907166,-0.23594999313354492
18.0,pose_12,0.8108963966369629,0.34654101729393005,0.06392662972211838
18.0,pose_13,0.8406413197517395,0.43746909499168396,-0.2600647807121277
18.0,pose_14,0.8225523829460144,0.4352225661277771,0.09636235982179642
18.0,pose_15,0.8455637693405151,0.5168358683586121,-0.22142204642295837
18.0,pose_16,0.8035184144973755,0.5007677674293518,0.03553237020969391
18.0,pose_17,0.8513674736022949,0.54341721534729,-0.24337193369865417
18.0,pose_18,0.7968674898147583,0.5325525403022766,0.030353104695677757
18.0,pose_19,0.8423541188240051,0.5452336668968201,-0.2448265552520752
18.0,pose_20,0.7936805486679077,0.5315484404563904,0.0035953004844486713
18.0,pose_21,0.8380829095840454,0.536935567855835,-0.2190437763929367
18.0,pose_22,0.7989261150360107,0.5237317085266113,0.021533306688070297
18.0,pose_23,0.8147456049919128,0.5257092118263245,-0.09914103150367737
18.0,pose_24,0.8080130815505981,0.5258381366729736,0.09906142204999924
18.0,pose_25,0.7813246250152588,0.6467449069023132,-0.07642321288585663
18.0,pose_26,0.7956811785697937,0.6363228559494019,0.19420918822288513
18.0,pose_27,0.7828671932220459,0.7711304426193237,-0.02898469939827919
18.0,pose_28,0.8654324412345886,0.7120440006256104,0.3189466893672943
18.0,pose_29,0.7938772439956665,0.7956082820892334,-0.029079709202051163
18.0,pose_30,0.8807732462882996,0.713489830493927,0.3293111026287079
18.0,pose_31,0.7358510494232178,0.7902876138687134,-0.11219003051519394
18.0,pose_32,0.8506869077682495,0.7640736103057861,0.30923494696617126
19.0,pose_0,0.7667075991630554,0.2692091166973114,-0.12497283518314362
19.0,pose_1,0.7739297151565552,0.25691327452659607,-0.1413789987564087
19.0,pose_2,0.7760743498802185,0.25670745968818665,-0.1414259821176529
19.0,pose_3,0.7783499360084534,0.25669223070144653,-0.1414891481399536
19.0,pose_4,0.7712187170982361,0.2570749819278717,-0.11082608997821808
19.0,pose_5,0.7715212106704712,0.25689923763275146,-0.11080890893936157
19.0,pose_6,0.7719496488571167,0.25672033429145813,-0.11084715276956558
19.0,pose_7,0.791512131690979,0.26458778977394104,-0.1780705749988556
19.0,pose_8,0.783435583114624,0.2623235881328583,-0.04154125973582268
19.0,pose_9,0.773122251033783,0.28232574462890625,-0.1354386955499649
19.0,pose_10,0.7699135541915894,0.2825307846069336,-0.09597830474376678
19.0,pose_11,0.8126853704452515,0.33504873514175415,-0.24883350729942322
19.0,pose_12,0.7893120646476746,0.33957114815711975,0.06471173465251923
19.0,pose_13,0.827405571937561,0.4372066855430603,-0.27764663100242615
19.0,pose_14,0.8070617914199829,0.4350649118423462,0.10085301101207733
19.0,pose_15,0.818930983543396,0.5197171568870544,-0.24053235352039337
19.0,pose_16,0.7981981039047241,0.5101544260978699,0.04052314907312393
19.0,pose_17,0.8182996511459351,0.5462501049041748,-0.2658485770225525
19.0,pose_18,0.7932679653167725,0.5351887941360474,0.03524740785360336
19.0,pose_19,0.8088962435722351,0.5454292893409729,-0.26530468463897705
19.0,pose_20,0.7919949889183044,0.5350345969200134,0.008226576261222363
19.0,pose_21,0.8076454401016235,0.5375722646713257,-0.23711736500263214
19.0,pose_22,0.7952076196670532,0.5264697670936584,0.026185695081949234
19.0,pose_23,0.7955629229545593,0.5251315236091614,-0.10134880244731903
19.0,pose_24,0.7815130352973938,0.5243293642997742,0.10128750652074814
19.0,pose_25,0.7693623900413513,0.6475096344947815,-0.058907199651002884
19.0,pose_26,0.77424156665802,0.6402266621589661,0.18779167532920837
19.0,pose_27,0.7836798429489136,0.7706617712974548,0.010652007535099983
19.0,pose_28,0.8258153200149536,0.716224730014801,0.3050415515899658
19.0,pose_29,0.79563307762146,0.7956069111824036,0.011135660111904144
19.0,pose_30,0.8448299169540405,0.7217410206794739,0.3141040802001953
19.0,pose_31,0.7346103191375732,0.792033314704895,-0.07970623672008514
19.0,pose_32,0.8035656809806824,0.7636353373527527,0.2825905978679657
20.0,pose_0,0.7548898458480835,0.26675674319267273,-0.11040662229061127
20.0,pose_1,0.7618047595024109,0.2536197006702423,-0.1275736689567566
20.0,pose_2,0.7641538977622986,0.25349125266075134,-0.1276342123746872
20.0,pose_3,0.7667835354804993,0.2535480856895447,-0.1276930868625641
20.0,pose_4,0.7585324048995972,0.2534125745296478,-0.09729337692260742
20.0,pose_5,0.7583968639373779,0.25305819511413574,-0.0972822979092598
20.0,pose_6,0.7583405375480652,0.2527097165584564,-0.0973421111702919
20.0,pose_7,0.7786659598350525,0.2612312138080597,-0.1657102108001709
20.0,pose_8,0.7690041065216064,0.2584609091281891,-0.03022393211722374
20.0,pose_9,0.7608309984207153,0.2803212106227875,-0.1209317222237587
20.0,pose_10,0.7571565508842468,0.2802073359489441,-0.08172862976789474
20.0,pose_11,0.793222188949585,0.33165520429611206,-0.24077360332012177
20.0,pose_12,0.7855441570281982,0.33709952235221863,0.07387840002775192
20.0,pose_13,0.7966758012771606,0.4370417594909668,-0.27353695034980774
20.0,pose_14,0.790645956993103,0.434640496969223,0.10925402492284775
20.0,pose_15,0.7841312885284424,0.5292691588401794,-0.23674634099006653
20.0,pose_16,0.7811285853385925,0.5126267671585083,0.06067053601145744
20.0,pose_17,0.7853063941001892,0.5565286874771118,-0.26165860891342163
20.0,pose_18,0.7765768766403198,0.536715567111969,0.062096066772937775
20.0,pose_19,0.7764132618904114,0.5553666949272156,-0.2594681978225708
